status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city
NEW,"(USA) Staff, Data Scientist",Walmart,"Sunnyvale, CA 94086",2024-10-24,"Experience with data preprocessing, feature engineering, and data visualization. We are building smart data systems that ingest, model, and analyze massive flow of data from online and offline user…","Remote: Hybrid work
Benefits: Paid jury duty, Paid parental leave, Employee stock purchase plan, Disability insurance, Health insurance, Dental insurance, 401(k), Military leave, Paid time off, Family leave, Parental leave, Vision insurance, 401(k) matching, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=cef8e3b79bd43bd5,IndeedScraperUSAEng_cef8e3b79bd43bd5,IndeedScraperUSAEng,Data,USA_ENGLISH,$143000 - $286000 yearly,TEMPORARILY_REMOTE, CA 94086,CA,Sunnyvale
NEW,Direct Data Entry Operator,WESTAMERICA BANK,"Fairfield, CA 94534",2024-10-23,"As a Direct Data Entry Operator, under general supervision, perform centralized data entry maintenance to new and existing accounts on the IMPACS, ST, IC, HX, and TX systems and respond to requests…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=fb83890740bd3ee8,IndeedScraperUSAEng_fb83890740bd3ee8,IndeedScraperUSAEng,Data,USA_ENGLISH,$16 - $17.07 hourly,UNKNOWN, CA 94534,CA,Fairfield
NEW,"Associate Director, Enterprise Data Architect",Denali Therapeutics,"South San Francisco, CA",2024-10-03,"Extensive experience with data modeling, database design, and data integration processes. Experience with Master Data Management (MDM), data warehousing, data lakes, and big data technologies (e.g.,…","Benefits: Employee stock purchase plan, Health insurance, 401(k)",https://www.indeed.com/m/viewjob?jk=632b8f31899d50a1,IndeedScraperUSAEng_632b8f31899d50a1,IndeedScraperUSAEng,Data,USA_ENGLISH,$178000 - $214000 yearly,UNKNOWN, CA,CA,South San Francisco
NEW,"Research Data Analyst (Hybrid Opportunity, 2 Year Fixed Term)",Stanford University,"Stanford, CA",2024-10-03,"Analyze data processes in documentation. The Analyst will be responsible for day-to-day management of information workflow, which include administrating REDCap instances, quality controlling data, and…","Job types: Full-time
Benefits: Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bbb6a310c0afcc13,IndeedScraperUSAEng_bbb6a310c0afcc13,IndeedScraperUSAEng,Data,USA_ENGLISH,$82468 - $106256 yearly,UNKNOWN, CA,CA,Stanford
NEW,"Messaging Policy Manager, Privacy & Data Policy",Meta,"Menlo Park, CA 94025",2024-10-18,"Experience with data protection and privacy issues. Advise Product teams within WhatsApp, Messenger, and Instagram Direct on privacy, data protection, encryption, and other product policy issues.",,https://www.indeed.com/m/viewjob?jk=39ab090a26429807,IndeedScraperUSAEng_39ab090a26429807,IndeedScraperUSAEng,Data,USA_ENGLISH,$151000 - $216000 yearly,UNKNOWN, CA 94025,CA,Menlo Park
NEW,Principal Data Platform Software Engineer,ServiceNow,"Santa Clara, CA 95054",2024-10-08,"ServiceNow’s RaptorDB (https://www.servicenow.com/products/raptordb.html), based on PostgreSQL, acts as a foundational data layer that allows ServiceNow customers to process massive volumes of…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Flexible spending account, Family leave, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f39e2da3c8cecbb8,IndeedScraperUSAEng_f39e2da3c8cecbb8,IndeedScraperUSAEng,Data,USA_ENGLISH,$233500 - $408500 yearly,UNKNOWN, CA 95054,CA,Santa Clara
NEW,"Senior Software Engineer, Core Data",Box,"Redwood City, CA",2024-10-03,"Collaborating with several teams across our relational data tier, you will develop and scale our distributed data access service with an emphasis on availability, performance, and data consistency.",,https://www.indeed.com/m/viewjob?jk=2af359aef774e0e9,IndeedScraperUSAEng_2af359aef774e0e9,IndeedScraperUSAEng,Data,USA_ENGLISH,$181000 - $226500 yearly,UNKNOWN, CA,CA,Redwood City
NEW,"Staff Data Scientist, Personalization",Intuit,"Mountain View, CA 94043",2024-10-16,Collaborate with cross-functional teams to design and implement data-driven personalization experiments. Develop machine learning models and other approaches for key attribute identification in order…,,https://www.indeed.com/m/viewjob?jk=9a48ba83cbf3cbd5,IndeedScraperUSAEng_9a48ba83cbf3cbd5,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94043,CA,Mountain View
NEW,"Senior, Data Scientist - Ad Measurement",Walmart,"San Bruno, CA 94066",2024-10-03,"4+ years of industry experience in data, analytics, data science role. Manage and streamline data extraction process with great attention to details. Experience with big data technologies (Spark, Hive…","Benefits: Paid jury duty, Disability insurance, Health insurance, Dental insurance, 401(k), Military leave, Paid time off, Family leave, Parental leave, Vision insurance, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=3bb732738f2a12ff,IndeedScraperUSAEng_3bb732738f2a12ff,IndeedScraperUSAEng,Data,USA_ENGLISH,$108000 - $234000 yearly,UNKNOWN, CA 94066,CA,San Bruno
NEW,Senior Data Engineer - BPR Insight,Apple,"Elk Grove, CA",2024-10-27,"Ability to tell meaningful stories with data. Developing maintain data models and architecture to support analytics reporting. Stay current with latest trends and technologies in data analytics, and…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=135a800fba32bf45,IndeedScraperUSAEng_135a800fba32bf45,IndeedScraperUSAEng,Data,USA_ENGLISH,$187000 - $280800 yearly,UNKNOWN, CA,CA,Elk Grove
NEW,Staff Business Data Analyst,Intuit,"Mountain View, CA 94043",2024-10-03,Manage data integration and engineering with Product platform for data hygiene. Perform hands-on data analysis and modeling with huge data sets. Experience in defining metrics and instrumenting data…,,https://www.indeed.com/m/viewjob?jk=ada144831e8a7e6a,IndeedScraperUSAEng_ada144831e8a7e6a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94043,CA,Mountain View
NEW,"VP, Global Hyperscale Data Center Sales",Vertiv,"San Francisco, CA",2024-11-01,"15+ years’ experience within sales focused role, preferably within the data center industry. Proven track record of success in sales leadership roles within the technology industry, with a focus on…","Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance",https://www.indeed.com/m/viewjob?jk=ece93a7a6bab5b76,IndeedScraperUSAEng_ece93a7a6bab5b76,IndeedScraperUSAEng,Data,USA_ENGLISH,$199000 - $463000 yearly,UNKNOWN, CA,CA,San Francisco
NEW,"Technical Program Manager, Privacy and Data Protection - USDS",TikTok,"Mountain View, CA 94041",2024-10-09,"We oversee, govern and support the integration and optimization of operational privacy capabilities including data inventory, data classification, data retention/deletion, and incident response, etc.,…","Remote: Hybrid work
Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=00e580a782a2060f,IndeedScraperUSAEng_00e580a782a2060f,IndeedScraperUSAEng,Data,USA_ENGLISH,$106920 - $170400 yearly,TEMPORARILY_REMOTE, CA 94041,CA,Mountain View
NEW,Student Assistant - Data Management & Data Governance,"University Enterprises, Inc.","Sacramento, CA 95819",2024-10-09,"Basic understanding of data management principles and data governance frameworks, with a focus on environmental data. Help create and update data governance documentation, including data stewardship…","Job types: Part-time
Job types cc: Part-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=5a6824d3cf7e5dc4,IndeedScraperUSAEng_5a6824d3cf7e5dc4,IndeedScraperUSAEng,Data,USA_ENGLISH,$16.07 - $16.07 hourly,UNKNOWN, CA 95819,CA,Sacramento
NEW,"Specialist, Data and AI",World Economic Forum,"San Francisco, CA 94129",2024-10-16,"Two years experience in work related to data and AI ecosystems and/or policy. The Specialist will support content development and dissemination, along with coordination and community building efforts…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Professional development assistance, Flexible schedule, Life insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=63c0109f60243216,IndeedScraperUSAEng_63c0109f60243216,IndeedScraperUSAEng,Data,USA_ENGLISH,$80000 - $85000 yearly,TEMPORARILY_REMOTE, CA 94129,CA,San Francisco
NEW,Data Scientist II - Experimentation,Warner Bros. Discovery,"San Francisco, CA 94108",2024-10-12,Capture business requirements for data science solutions and communicate data science output and recommendations to inform business strategies. Study and fully understand WBD data sources and develop…,"Benefits: Wellness program, Paid holidays, Disability insurance, Health insurance, Retirement plan",https://www.indeed.com/m/viewjob?jk=9976f45352b3627b,IndeedScraperUSAEng_9976f45352b3627b,IndeedScraperUSAEng,Data,USA_ENGLISH,$109200 - $202800 yearly,UNKNOWN, CA 94108,CA,San Francisco
NEW,"Senior, Data Engineer",Walmart,"Sunnyvale, CA 94086",2024-10-03,Performs initial data quality checks on extracted data. You're skilled in data modelling & data migration protocols. Develops the Logical Data Model and Physical Data Models including data warehouse…,"Benefits: Paid jury duty, Disability insurance, Health insurance, Dental insurance, 401(k), Military leave, Paid time off, Family leave, Parental leave, Vision insurance, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=28e49f52e1ce7956,IndeedScraperUSAEng_28e49f52e1ce7956,IndeedScraperUSAEng,Data,USA_ENGLISH,$117000 - $234000 yearly,UNKNOWN, CA 94086,CA,Sunnyvale
NEW,Senior Data Analyst,Vumedi Inc.,"Oakland, CA",2024-11-01,"Familiarity with cloud platforms (AWS, Google Cloud) for data storage and processing. Strong problem-solving skills and the ability to synthesize complex data into clear, actionable insights.",,https://www.indeed.com/m/viewjob?jk=a90a18233897e552,IndeedScraperUSAEng_a90a18233897e552,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Oakland
NEW,"Senior Software Engineer, Generative AI Data Quality",Google,"Mountain View, CA",2024-10-09,"Work closely with data scientists and other engineers to identify opportunities for, design, and assess improvements of data quality and model performance. Work with large, complex data sets.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=fb929d7bde0063f2,IndeedScraperUSAEng_fb929d7bde0063f2,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Mountain View
NEW,Machine Learning Engineer - LLM,Moveworks.ai,"Mountain View, CA",2024-10-03,"Leverage your experience to drive best practices in ML and data engineering. Collaborate with cross functional teams of engineers, data analytics, machine learning experts, and product to build new…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=44d757f9c0960bda,IndeedScraperUSAEng_44d757f9c0960bda,IndeedScraperUSAEng,Data,USA_ENGLISH,$160000 - $190000 yearly,UNKNOWN, CA,CA,Mountain View
NEW,Data Center Technician 2-IT,Oracle,"San Jose, CA 95110",2024-10-20,"1 year+ experience in Cooling and Electrical systems concepts inside the data center. Inventory process: Receive, track, and ship data center equipment as needed. Must be able to lift up to 50 lbs.","Job types: Full-time
Shifts: Day shift
Job types cc: Full-time
Schedules: Weekends as needed, Day shift, Holidays, On call",https://www.indeed.com/m/viewjob?jk=75ce376f2c2fcc19,IndeedScraperUSAEng_75ce376f2c2fcc19,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95110,CA,San Jose
NEW,Senior Business Solutions Analyst,Intone Networks,"Sacramento, CA",2024-10-03,"Advanced knowledge in data management and data warehousing concepts such as Kimball, Snowflake, Star and Hybrid schemas • Proficiency in structured analysis principles and methods for large-scale data…","Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=ec13936c7f8f9817,IndeedScraperUSAEng_ec13936c7f8f9817,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Sacramento
NEW,Lead Software Development Engineer - Apple Data Platform,Apple,"Cupertino, CA",2024-10-03,"As a Staff Engineer on the Data Solution Platform team, you’ll be instrumental in accelerating the adoption of the Apple Data Platform by developing data solutions, including advanced data insights,…","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=cfc4242330274e78,IndeedScraperUSAEng_cfc4242330274e78,IndeedScraperUSAEng,Data,USA_ENGLISH,$175800 - $312200 yearly,UNKNOWN, CA,CA,Cupertino
NEW,Data Entry & Receiving Technician,California Seed & Plant Lab,"Pleasant Grove, CA 95668",2024-10-19,Strong attention to detail for data entry and sample collection. This is a three-to-nine month temp-to-hire position. Receipt and entry of samples into the LIMS with both efficiency and accuracy …,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d1d22832ca666500,IndeedScraperUSAEng_d1d22832ca666500,IndeedScraperUSAEng,Data,USA_ENGLISH,$17.5 - $21.88 hourly,UNKNOWN, CA 95668,CA,Pleasant Grove
NEW,Data Operations and Governance Lead,Apple,"Cupertino, CA",2024-11-02,"Ability to analyze complex data sets, identify trends and anomalies, and make data-driven decisions. Experience solving large-scale data-related issues, implementing new governance processes, managing…","Job types: Full-time
Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ddf4a5701db1fab0,IndeedScraperUSAEng_ddf4a5701db1fab0,IndeedScraperUSAEng,Data,USA_ENGLISH,$140700 - $234700 yearly,UNKNOWN, CA,CA,Cupertino
NEW,Direct Data Entry Operator I,WESTAMERICA BANK,"Fairfield, CA 94534",2024-10-03,"As a Direct Data Entry Operator, under general supervision, perform centralized data entry maintenance to new and existing accounts on the IMPACS, ST, IC, HX, and TX systems and respond to requests…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f9b406a26291fe5f,IndeedScraperUSAEng_f9b406a26291fe5f,IndeedScraperUSAEng,Data,USA_ENGLISH,$16 - $17.07 hourly,UNKNOWN, CA 94534,CA,Fairfield
NEW,Senior Data Researcher,California Public Employees' Retirement System (CalPERS),"Sacramento, CA 95811",2024-10-03,"PRDA provides policy, data, and process improvement insights to inform retirement-related issues and business decisions. PRDA employs research data techniques to assess the impact of potential…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Opportunities for advancement
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=29f5bdb8ba95d7e1,IndeedScraperUSAEng_29f5bdb8ba95d7e1,IndeedScraperUSAEng,Data,USA_ENGLISH,$7417 - $9283 monthly,TEMPORARILY_REMOTE, CA 95811,CA,Sacramento
NEW,Staff Data Scientist,Intuit,"Mountain View, CA 94043",2024-10-03,"Performs hands-on data analysis and modeling with large data sets, including discovering data sources, getting data access, cleaning up data, and making them “model-ready”.",,https://www.indeed.com/m/viewjob?jk=98e238f9d47decef,IndeedScraperUSAEng_98e238f9d47decef,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94043,CA,Mountain View
NEW,"Director, Data Science",PayPal,"San Jose, CA",2024-10-03,Mastery in analyzing product data (complex and multi-dimensional data sets). Analytics Capabilities: identifying insights through data analytics and business knowledge.,"Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Dental insurance, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=307af4ca405906d7,IndeedScraperUSAEng_307af4ca405906d7,IndeedScraperUSAEng,Data,USA_ENGLISH,$120300 - $287100 yearly,TEMPORARILY_REMOTE, CA,CA,San Jose
NEW,Direct Data Entry Operator I,WESTAMERICA BANK,"Fairfield, CA 94534",2024-10-05,"As a Direct Data Entry Operator, under general supervision, perform centralized data entry maintenance to new and existing accounts on the IMPACS, ST, IC, HX, and TX systems and respond to requests…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=718fc4cfbe0047d5,IndeedScraperUSAEng_718fc4cfbe0047d5,IndeedScraperUSAEng,Data,USA_ENGLISH,$16 - $17.07 hourly,UNKNOWN, CA 94534,CA,Fairfield
NEW,Data Scientist II - Experimentation,Warner Bros. Discovery,"San Francisco, CA 94108",2024-10-12,Capture business requirements for data science solutions and communicate data science output and recommendations to inform business strategies. Study and fully understand WBD data sources and develop…,"Job types: Full-time
Benefits: Wellness program, Paid holidays, Disability insurance, Health insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a0393a6abe1f46d1,IndeedScraperUSAEng_a0393a6abe1f46d1,IndeedScraperUSAEng,Data,USA_ENGLISH,$109200 - $202800 yearly,UNKNOWN, CA 94108,CA,San Francisco
NEW,"GenAI Project Manager, Product Data Operations",Meta,"San Francisco, CA 94105",2024-10-31,"Guide the work of onshore and offshore workers to complete data annotation projects. PDO provides data and insights that power machine learning and AI, at the core of all Meta products.",,https://www.indeed.com/m/viewjob?jk=c8d472a630c97153,IndeedScraperUSAEng_c8d472a630c97153,IndeedScraperUSAEng,Data,USA_ENGLISH,$157000 - $218000 yearly,UNKNOWN, CA 94105,CA,San Francisco
NEW,Director of AI,Inkitt,"San Francisco, CA",2024-10-03,"You will run and scale a team of AI Engineers and Researchers to conduct experiments, analyze data, and launch features and experiences to rapidly execute against the vision of hyper-personalized…","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Vision insurance, Food provided
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8b399193c2edb2e4,IndeedScraperUSAEng_8b399193c2edb2e4,IndeedScraperUSAEng,Data,USA_ENGLISH,$188000 - $320000 yearly,UNKNOWN, CA,CA,San Francisco
